id,doc,chain,sourceLink,token,gapWords,roleType,charCount,tokenCount,gapUnits,kind,endNote,lit,POS_dft,wordWylie,word,tokenOrderFirst,tokenOrderLast,docTokenSeqFirst,docTokenSeqLast,chainCreateSeq,name,trailLayer,chainSize,entityType,layer,unitSeqFirst,unitSeqLast,treeEntry,combinedChunk,TextNoTsheg,TextNoCase,case,yang,ni,possessor,person,id_lower,doc_lower,unitStart,unitEnd,pID,inClique,srtLineStart,srtLineBo,iuEnd,iuStart,srtLineEn,iu,srtLineID,iuText,speaker,srtLineEnd,word_lower,wordWylie_lower,docTokenSeqFirst_lower,docTokenSeqLast_lower,reflexive,pronType,definite,identifiable,semrole,lexicality,referential,unitLastWord,treeParent,verbID,verbWord,lemma,suffix,force,evidMod,TA,subord,verbTokenSeqFirst,noPrevMentions,noPrevZero,noNextMentions,noNextZero,allPrevMentions,allPrevZero,allNextMentions,allNextZero,noPrevMentionsFar,noPrevZeroFar,noNextMentionsFar,noNextZeroFar,bridge,haveBridges,local,argOrder,noArgs,argBack,justFirst,justLast,interrog,argType,topic,animate,self,addressee,length,pronom,containsVerb,argTypeNew
oHOm4bYujIa,lhasa-reminisce-11421,5pmEHHAJNGC,DE23SwmxKd8,m96ccLCPNlm,3,OBL,18,3,0,,,,,phyi logs  'di pa ra ,ཕྱི་ལོགས་ འདི་པ ར་,6,8,445,447,6,lha sa,NA,11,location,refexpr,89,89,dVCNJVWG8bb,,ཕྱི་ལོགས་ འདི་པ ར,ཕྱི་ལོགས་འདི་པ,ར,,,FALSE,3,msMA3eLaSEg,lhasa-reminisce-11421,72.95884010542329,74.80734955916783,NA,NA,73.267,ཨ་ནི་ཁྱེད་རང་འདི་པ་དུས་ཚོད་རིང་པོ་ཕྱི་ལོགས་འདི་པར་བཞུགས་ཙང་། ,74.80734955916783,72.95884010542329,And you have been living outside for a long time.,89,41,ཨ་ནི་ཁྱེད་རང་འདི་པ་དུས་ཚོད་རིང་པོ་ཕྱི་ལོགས་འདི་པར་བཞུགས་ཙང་། ,བུད་མེད་,74.699,ཨ་ནི་ ཁྱེད་རང་ འདི་པ་ དུས་ཚོད་ རིང་པོ་ ཕྱི་ལོགས་ འདི་པ ར་ བཞུགས་ ཙང་ །,a ni  khyed rang  'di pa  dus tshod  ring po  phyi logs  'di pa ra  bzhugs  tsang  /,440,450,N,nonPron,d,2,location/goal,l,R,ཨ་ནི་ ཁྱེད་རང་ འདི་པ་ དུས་ཚོད་ རིང་པོ་ ཕྱི་ལོགས་ འདི་པ ར་ བཞུགས་ ཙང་ །,UVnNhdm4VFs,lxx6AzUoBLe,བཞུགས་ ཙང་,བཞུགས,ཙང,Ind,None,Neutral,Cause,448,0,0,0,0,5,1,2,1,1.791759469228055,1,1.0986122886681098,1,0,0,1,3,3,1,0,0,0,E,0,0,0,0,1.791759469228055,0,FALSE,E
fG4e8IOHsoT,lhasa-reminisce-11421,7xEagR2O75J,0l2bzwzlFX7,xg0qROvLY4e,9,EXP,2,1,1,,,,,nga ,ང་,3,3,487,487,2,skyes pa'i pha ma,NA,14,person,refexpr,96,96,9NbIK1VOYKl,,ང,ང,NA,,,FALSE,1,MFxLjabrqcB,lhasa-reminisce-11421,78.76944855159263,80.6654812802988,NA,NA,77.8,"འོ། ཨ་ནི་ཁོ་རང་རྟག་པར་དེ་འདྲས་༼ཨེ་འདྲས་༽གསུང་གིས། ""ལྟ་ང་བུ་དེ་ཞེ་པོ་ཅིག་དྲན་གྱིས། ",80.6654812802988,78.76944855159263,"Your dad said, ""I miss him a lot. I wonder how he is doing now."" After coming here in Lhasa, did you go back?",96,44,ལྟ་ང་བུ་དེ་ཞེ་པོ་ཅིག་དྲན་གྱིས། ,བུད་མེད་,84.366,""" ལྟ་ ང་ བུ་ དེ་ ཞེ་པོ་ ཅིག་ དྲན་ གྱིས །","[""] lta  nga  bu  de  zhe po  cig  dran  gyis /",485,494,N,pers,d,2,experiencer,p,R,""" ལྟ་ ང་ བུ་ དེ་ ཞེ་པོ་ ཅིག་ དྲན་ གྱིས །",mZkn16A5Fd4,E2JyXJvd6Lr,དྲན་ གྱིས,དྲན,གྱིས,Ind,Sens,Pres,NA,492,1.0986122886681098,0,0,0,9,4,0,4,2.0794415416798357,4,0,4,0,0,0,1,2,2,0,0,0,A,NA,1,1,0,0.6931471805599453,1,FALSE,Base
PeymmYl83TA,lhasa-reminisce-11421,fyDiMbIl0Ec,bhIE4l5SRO0,tqjBIYdvpoD,29,STIM,7,2,5,,,,,bu  de ,བུ་ དེ་,4,5,488,489,308,skyes pa,NA,80,person,refexpr,96,96,MQkVjZY9vzu,,བུ་ དེ,བུ་དེ,NA,,,FALSE,3,MFxLjabrqcB,lhasa-reminisce-11421,78.76944855159263,80.6654812802988,NA,NA,77.8,"འོ། ཨ་ནི་ཁོ་རང་རྟག་པར་དེ་འདྲས་༼ཨེ་འདྲས་༽གསུང་གིས། ""ལྟ་ང་བུ་དེ་ཞེ་པོ་ཅིག་དྲན་གྱིས། ",80.6654812802988,78.76944855159263,"Your dad said, ""I miss him a lot. I wonder how he is doing now."" After coming here in Lhasa, did you go back?",96,44,ལྟ་ང་བུ་དེ་ཞེ་པོ་ཅིག་དྲན་གྱིས། ,བུད་མེད་,84.366,""" ལྟ་ ང་ བུ་ དེ་ ཞེ་པོ་ ཅིག་ དྲན་ གྱིས །","[""] lta  nga  bu  de  zhe po  cig  dran  gyis /",485,494,N,nonPron,d,2,stimulus,l,R,""" ལྟ་ ང་ བུ་ དེ་ ཞེ་པོ་ ཅིག་ དྲན་ གྱིས །",mZkn16A5Fd4,E2JyXJvd6Lr,དྲན་ གྱིས,དྲན,གྱིས,Ind,Sens,Pres,NA,492,0.6931471805599453,0.6931471805599453,0,0.6931471805599453,9,8,26,8,2.1972245773362196,7,3.295836866004329,7,2,1,0,2,2,1,0.6931471805599453,0,0,P,NA,1,0,0,1.0986122886681098,0,FALSE,P
LoqMXZEn7CR,lhasa-reminisce-11421,fyDiMbIl0Ec,sGJ3x1Gfdlu,0aJp3Jk95iX,65,A,6,2,12,,,,,nga  ni ,ང་ ནི་,1,2,620,621,308,skyes pa,NA,80,person,refexpr,122,122,DLW862VkS1S,,ང་ ནི,ང,NA,,ནི,FALSE,1,tw1AFu9vVIA,lhasa-reminisce-11421,103.60152555522048,104.76926674239782,NA,,103.167,ཨ་ལེ་། ང་ནི་ཆང་ས་བརྒྱབ་ཚར་པ་རེད་བསམས་བྱུང་། ,104.76926674239782,103.60152555522048,I see. I thought you already got married.,123,53,ང་ནི་ཆང་ས་བརྒྱབ་ཚར་པ་རེད་བསམས་བྱུང་། ,སྐྱེས་པ་,105.499,ང་ ནི་ <0> ཆང་ས་ བརྒྱབ་ ཚར་པ་ རེད་ བསམས་བྱུང་ །,nga  ni   chang sa  brgyab  tshar pa  red  bsams byung  /,620,628,N,pers,d,2,agent,p,R,ང་ ནི་ <0> ཆང་ས་ བརྒྱབ་ ཚར་པ་ རེད་ བསམས་བྱུང་ །,WdkoTWseO7G,CfnODOFw7zG,བསམས་བྱུང་,བསམས་བྱུང,,Ind,Ego,Past,NA,627,0,0,0,0,11,14,24,14,2.4849066497880004,14,3.2188758248682006,14,0,0,1,1,2,2,0,0,0,A,NA,1,1,0,1.0986122886681098,1,FALSE,Base
znGGwElV6gn,lhasa-reminisce-11421,2Xfzb09acj6,,fPMTaq3V6xd,N/A,P,27,5,N/A,,,,, chang sa  brgyab  tshar pa  red ,<0> ཆང་ས་ བརྒྱབ་ ཚར་པ་ རེད་,3,7,622,626,301,bud med kyi chang sa brgyab pa red,,1,abstract,refexpr,122,122,5ZZhemO4OHS,,<0> ཆང་ས་ བརྒྱབ་ ཚར་པ་ རེད,<0>ཆང་ས་བརྒྱབ་ཚར་པ་རེད,NA,,,FALSE,3,tw1AFu9vVIA,lhasa-reminisce-11421,103.60152555522048,104.76926674239782,NA,,103.167,ཨ་ལེ་། ང་ནི་ཆང་ས་བརྒྱབ་ཚར་པ་རེད་བསམས་བྱུང་། ,104.76926674239782,103.60152555522048,I see. I thought you already got married.,123,53,ང་ནི་ཆང་ས་བརྒྱབ་ཚར་པ་རེད་བསམས་བྱུང་། ,སྐྱེས་པ་,105.499,ང་ ནི་ <0> ཆང་ས་ བརྒྱབ་ ཚར་པ་ རེད་ བསམས་བྱུང་ །,nga  ni   chang sa  brgyab  tshar pa  red  bsams byung  /,620,628,N,nonPron,na,2,theme,l,R,ང་ ནི་ <0> ཆང་ས་ བརྒྱབ་ ཚར་པ་ རེད་ བསམས་བྱུང་ །,WdkoTWseO7G,CfnODOFw7zG,བསམས་བྱུང་,བསམས་བྱུང,,Ind,Ego,Past,NA,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,P,NA,0,0,0,2.0794415416798357,0,TRUE,P
XUmoDqTSJcG,lhasa-reminisce-11421,He5O3gfl0US,,xbrNPRgl2F7,N/A,S,6,2,N/A,,,,,nga  tsho ,ང་ ཚོ་,4,5,837,838,66,bud med dang grogs po tsho,NA,11,person,refexpr,163,163,OFeX6OZMTvw,,ང་ ཚོ,ང་ཚོ,NA,,,FALSE,1,QX9xeKYa9WH,lhasa-reminisce-11421,142.0508102169903,143.85821335892,NA,NA,141.4,_%_ཞུས་ཙང་། _H_ཨ་ནི་དེ་རིང་ང་ཚོ་འདིར་ཨས་། ཁོའོ་ཕྷེ་འཐུང་ས་འདིར་རྟག་པར་ཡོང་གི་ཡོད་པ། ,143.85821335892,142.0508102169903,Indeed. We visit this coffee bar frequently.,164,73,_H_ཨ་ནི་དེ་རིང་ང་ཚོ་འདའི་ཨས་,བུད་མེད་,145.299,_H_ ཨ་ནི་ དེ་རིང་ ང་ ཚོ་ འདི ར་ ཨས་ །,[_H_] a ni  de ring  nga  tsho  'di ra  as  /,834,842,N,pers,d,2,theme,p,R,_H_ ཨ་ནི་ དེ་རིང་ ང་ ཚོ་ འདི ར་ ཨས་ །,3QeeJxAGcjb,QTsOPXQAUnZ,ཡོང་ གི་ ཡོད་ པ,NA,NA,Ind,Ego,Pres,NA,849,0,0,0.6931471805599453,0,0,0,6,0,0,0,1.791759469228055,0,0,0,0,1,2,2,0,0,0,S,NA,1,1,0,1.0986122886681098,1,FALSE,Base
tdpG8YS76TzIR,lhasa-reminisce-11421,aL37fuzUZes,,v0m6ITlQ8fVxc,N/A,OBL,12,4,N/A,,,,,'di ra  as  / kho'o ph+he  'thung  sa  'dir ,འདི ར་ ཨས་ ། ཁོའོ་ཕྷེ་ འཐུང་ ས་ འདིར་,1,9,839,846,67,'tshig ja 'thung sa,NA,13,thing,refexpr,163,164,9UyaqeglHPb,combined,འདི ར་ ཨས་ ། ཁོའོ་ཕྷེ་ འཐུང་ ས་ འདིར,འདིར་ཨས་།ཁོའོ་ཕྷེ་འཐུང་ས་འདིར,NA,,,FALSE,3,TG93MrNFtLD,lhasa-reminisce-11421,143.85821335892,145.38580909901918,NA,NA,141.4,_%_ཞུས་ཙང་། _H_ཨ་ནི་དེ་རིང་ང་ཚོ་འདིར་ཨས་། ཁོའོ་ཕྷེ་འཐུང་ས་འདིར་རྟག་པར་ཡོང་གི་ཡོད་པ། ,145.38580909901918,143.85821335892,Indeed. We visit this coffee bar frequently.,165,73,ཁོའོ་ཕྷེ་འཐུང་ས་འདིར་རྟག་པར་ཡོང་གི་ཡོད་པ། ,བུད་མེད་,145.299,ཁོའོ་ཕྷེ་ འཐུང་ ས་ འདིར་ རྟག་པ ར་ ཡོང་ གི་ ཡོད་ པ །,kho'o ph+he  'thung  sa  'dir  rtag pa ra  yong  gi  yod  pa /,843,853,N,nonPron,d,2,NA,l,R,ཁོའོ་ཕྷེ་ འཐུང་ ས་ འདིར་ རྟག་པ ར་ ཡོང་ གི་ ཡོད་ པ །,3QeeJxAGcjb,QTsOPXQAUnZ,ཡོང་ གི་ ཡོད་ པ,NA,NA,Ind,Ego,Pres,NA,849,0.6931471805599453,0,1.6094379124341003,0,1,0,9,0,0,0,1.791759469228055,0,0,0,0,2,2,1,0,0,0,E,NA,0,0,0,2.302585092994046,0,FALSE,E
QDNdVmu6pIf,lhasa-reminisce-11421,Qk35OOZnHzc,vIwb8wxKMlq,0r2GObxz2dw,44,COPS,6,2,8,,,,,nga  tsho ,ང་ ཚོ་,2,3,1000,1001,61,bud med kyi grogs po,NA,48,person,refexpr,196,196,viOX333edxj,,ང་ ཚོ,ང་ཚོ,NA,,,FALSE,1,1ksnVsL00dF,lhasa-reminisce-11421,171.8977661954891,172.78302569861762,NA,NA,168.433,ཞེད་སྣང་ཚ་པོ་རྒྱོའོ་འདུགའདི་བྱེད་ཀྱིས་གང་ཟེརདགོས་རེད་ད་། ཕྱི་ལོགས་འདི་པ་ལྟ་ང་ཚོ་སློབ་གྲོགས་ཡིན་ན་ཁ་པར་བརྒྱབ་ན་གང་ཡོད་མ་རེད་པ། ,172.78302569861762,171.8977661954891,"She is scary. Even though it is perfectly normal if friends from school days call each other, right?",197,89,ལྟ་ང་ཚོ་སློབ་གྲོགས་ཡིན་ན་,བུད་མེད་,173.432,ལྟ་ ང་ ཚོ་ སློབ་གྲོགས་ ཡིན་ ན་,lta  nga  tsho  slob grogs  yin  na ,999,1004,N,pers,d,2,theme,p,R,ལྟ་ ང་ ཚོ་ སློབ་གྲོགས་ ཡིན་ ན་,wFQVLcCWOO6,QtcDCc03g9C,ཡིན་ ན་,ཡིན,ན,Ind,Ego?,Neutral,Cond,1003,1.0986122886681098,0,0,0,6,2,16,2,1.6094379124341003,2,2.833213344056216,2,2,1,0,1,2,2,0,0,0,COPS,1,1,1,0,1.0986122886681098,1,FALSE,Base
sBL2if0NRK9,lhasa-reminisce-11421,Qk35OOZnHzc,r1JyxkJZAF2,CPrQIIX4DCB,2,PRED,11,1,0,,,,,slob grogs ,སློབ་གྲོགས་,4,4,1002,1002,61,bud med kyi grogs po,NA,48,person,refexpr,196,196,lBqf3ZP5mz2,,སློབ་གྲོགས,སློབ་གྲོགས,NA,,,FALSE,3,1ksnVsL00dF,lhasa-reminisce-11421,171.8977661954891,172.78302569861762,NA,NA,168.433,ཞེད་སྣང་ཚ་པོ་རྒྱོའོ་འདུགའདི་བྱེད་ཀྱིས་གང་ཟེརདགོས་རེད་ད་། ཕྱི་ལོགས་འདི་པ་ལྟ་ང་ཚོ་སློབ་གྲོགས་ཡིན་ན་ཁ་པར་བརྒྱབ་ན་གང་ཡོད་མ་རེད་པ། ,172.78302569861762,171.8977661954891,"She is scary. Even though it is perfectly normal if friends from school days call each other, right?",197,89,ལྟ་ང་ཚོ་སློབ་གྲོགས་ཡིན་ན་,བུད་མེད་,173.432,ལྟ་ ང་ ཚོ་ སློབ་གྲོགས་ ཡིན་ ན་,lta  nga  tsho  slob grogs  yin  na ,999,1004,N,nonPron,na,1,none,l,NR,ལྟ་ ང་ ཚོ་ སློབ་གྲོགས་ ཡིན་ ན་,wFQVLcCWOO6,QtcDCc03g9C,ཡིན་ ན་,ཡིན,ན,Ind,Ego?,Neutral,Cond,1003,1.0986122886681098,0,0,0,6,2,16,2,1.6094379124341003,2,2.833213344056216,2,2,1,0,2,2,1,0,0,0,PRED,0,1,0,0,1.0986122886681098,0,FALSE,PRED
L2KcurgWmAl,lhasa-reminisce-11421,Qk35OOZnHzc,HTDpE4NQ9Io,Fsil8QeZgvn,81,S,6,2,14,,,,,nga  tsho ,ང་ ཚོ་,1,2,1179,1180,61,bud med kyi grogs po,NA,48,person,refexpr,227,227,cs3kPDACxIa,,ང་ ཚོ,ང་ཚོ,NA,,,FALSE,1,0MkxT2RmVfu,lhasa-reminisce-11421,196.20827074974454,197.8935425445892,NA,NA,195.4,ང་ཡང་སྐད་ཆ་དྲང་པོ་ཡིན། ང་ཚོ་སློབ་གྲྭ༼བསླབ་གྲ༽ར་འགྲོ་དུས་དེ་འདྲས་༼ཨེ་འདྲས་༽འོ-ཡོད་མ་རེད་པ། ,197.8935425445892,196.20827074974454,"Here I am telling you the truth. During our school days, we were not like that. Right?",228,106,ང་ཚོ་སློབ་གྲྭ༼བསླབ་གྲ༽ར་འགྲོ་དུས་དེ་འདྲས་༼ཨེ་འདྲས་༽འོ-ཡོད་མ་རེད་པ། ,བུད་མེད་,197.866,ང་ ཚོ་ སློབ་གྲྭ ར་ འགྲོ་ དུས་ དེ་འདྲས་ འོ- ཡོད་ མ་ རེད་ པ །,nga  tsho  slob grwa ra  'gro  dus  de 'dras  'o[-] yod  ma  red  pa /,1179,1191,N,pers,d,2,agent,p,R,ང་ ཚོ་ སློབ་གྲྭ ར་ འགྲོ་ དུས་ དེ་འདྲས་ འོ- ཡོད་ མ་ རེད་ པ །,BsCAUNDfdLg,nWtnMj1pII8,འགྲོ་ དུས་,འགྲོ,དུས,Ind,None,Neutral,Time,1183,0,0,0,0,11,6,12,6,2.4849066497880004,6,2.5649493574615367,6,5,1,0,1,2,2,0,0,0,S,NA,1,1,0,1.0986122886681098,1,FALSE,Base
lXrZm6uJsld,lhasa-reminisce-11421,fiqH8Y8O27F,,X7ouLNJBqgC,N/A,OBL,11,2,N/A,,,,,slob grwa ra ,སློབ་གྲྭ ར་,3,4,1181,1182,87,slob grwar,NA,2,location,refexpr,227,227,s7JjZ6j86R9,,སློབ་གྲྭ ར,སློབ་གྲྭ,ར,,,FALSE,3,0MkxT2RmVfu,lhasa-reminisce-11421,196.20827074974454,197.8935425445892,NA,NA,195.4,ང་ཡང་སྐད་ཆ་དྲང་པོ་ཡིན། ང་ཚོ་སློབ་གྲྭ༼བསླབ་གྲ༽ར་འགྲོ་དུས་དེ་འདྲས་༼ཨེ་འདྲས་༽འོ-ཡོད་མ་རེད་པ། ,197.8935425445892,196.20827074974454,"Here I am telling you the truth. During our school days, we were not like that. Right?",228,106,ང་ཚོ་སློབ་གྲྭ༼བསླབ་གྲ༽ར་འགྲོ་དུས་དེ་འདྲས་༼ཨེ་འདྲས་༽འོ-ཡོད་མ་རེད་པ། ,བུད་མེད་,197.866,ང་ ཚོ་ སློབ་གྲྭ ར་ འགྲོ་ དུས་ དེ་འདྲས་ འོ- ཡོད་ མ་ རེད་ པ །,nga  tsho  slob grwa ra  'gro  dus  de 'dras  'o[-] yod  ma  red  pa /,1179,1191,N,nonPron,na,2,location/goal,l,R,ང་ ཚོ་ སློབ་གྲྭ ར་ འགྲོ་ དུས་ དེ་འདྲས་ འོ- ཡོད་ མ་ རེད་ པ །,BsCAUNDfdLg,nWtnMj1pII8,འགྲོ་ དུས་,འགྲོ,དུས,Ind,None,Neutral,Time,1183,0,0,0,0,0,0,1,0,0,0,0.6931471805599453,0,0,0,0,2,2,1,0,0,0,E,NA,0,0,0,1.3862943611198906,0,FALSE,E
CKO0liaCYbU,lhasa-reminisce-11421,79Yt41hlmct,,SZGV1QpxRgZ,N/A,LVA,5,2,N/A,,,,,mi sa ,མི ས་,2,3,1272,1273,90,mi ( general),NA,1,person,refexpr,243,243,9rTTT9NNh5z,,མི ས,མི,ས,,,FALSE,3,Xpmn45p4vta,lhasa-reminisce-11421,207.4859388563091,209.24696826214077,NA,NA,207.533,ཨ་ནི་མིས་སོ་སོར་ཞེ་དྲགས་བསམ་བློ་གཏོང་གི་མི་འདུག,209.24696826214077,207.4859388563091,But some people are not that considerate toward you.,244,114,ཨ་ནི་མིས་སོ་སོར་ཞེ་དྲགས་བསམ་བློ་གཏོང་གི་མི་འདུག,བུད་མེད་,208.999,ཨ་ནི་ མི ས་ སོ་སོ ར་ ཞེ་དྲགས་ བསམ་བློ་ གཏོང་ གི་ མི་ འདུག,a ni  mi sa  so so ra  zhe drags  bsam blo  gtong  gi  mi  'dug,1271,1281,N,nonPron,na,1,agent,l,R,ཨ་ནི་ མི ས་ སོ་སོ ར་ ཞེ་དྲགས་ བསམ་བློ་ གཏོང་ གི་ མི་ འདུག,SXn4iN7VWta,iPr3JCevVfr,གཏོང་ གི་ མི་ འདུག,གཏོང,གི་ མི་ འདུག,Ind,Sens,Pres,NA,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,A,1,1,0,0,1.0986122886681098,0,FALSE,Base
cFaYUhmjQUt,lhasa-reminisce-11421,icAcrdfYzt3,,V3dNVuydtdm,N/A,R,8,2,N/A,,,,,so so ra ,སོ་སོ ར་,4,5,1274,1275,91,so so (general),NA,2,person,refexpr,243,243,0rs1Ux2gpba,,སོ་སོ ར,སོ་སོ,ར,,,FALSE,3,Xpmn45p4vta,lhasa-reminisce-11421,207.4859388563091,209.24696826214077,NA,NA,207.533,ཨ་ནི་མིས་སོ་སོར་ཞེ་དྲགས་བསམ་བློ་གཏོང་གི་མི་འདུག,209.24696826214077,207.4859388563091,But some people are not that considerate toward you.,244,114,ཨ་ནི་མིས་སོ་སོར་ཞེ་དྲགས་བསམ་བློ་གཏོང་གི་མི་འདུག,བུད་མེད་,208.999,ཨ་ནི་ མི ས་ སོ་སོ ར་ ཞེ་དྲགས་ བསམ་བློ་ གཏོང་ གི་ མི་ འདུག,a ni  mi sa  so so ra  zhe drags  bsam blo  gtong  gi  mi  'dug,1271,1281,Y,refl,d,1,NA,p,R,ཨ་ནི་ མི ས་ སོ་སོ ར་ ཞེ་དྲགས་ བསམ་བློ་ གཏོང་ གི་ མི་ འདུག,SXn4iN7VWta,iPr3JCevVfr,གཏོང་ གི་ མི་ འདུག,གཏོང,གི་ མི་ འདུག,Ind,Sens,Pres,NA,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,R,0,1,0,0,1.3862943611198906,1,FALSE,R
UI1M2liuWCq,lhasa-reminisce-11421,fyDiMbIl0Ec,9kD6Fr2fknK,RVZXFAZ9gkJ,419,A,13,2,76,,,,,khyed rang  gis ,ཁྱེད་རང་ གིས་,1,2,1304,1305,308,skyes pa,NA,80,person,refexpr,249,249,Lxb4mE5Y0dN,,ཁྱེད་རང་ གིས,ཁྱེད་རང,གིས,,,FALSE,2,rv4Vg7oMxm2,lhasa-reminisce-11421,212.82520436547338,213.92030315823234,NA,NA,211.067,འ་ལྟ་ང་རྣམ་ཚོ་ཉིན་མ་གཅིག་འཛོམས་དུས་ཁྱེད་རང་གིས་ཕུན་རྣམ་ལ་གཅིག་གསུངས་གནང་དང་། ,213.92030315823234,212.82520436547338,"On our next gathering, you tell Pünnam.",250,117,ཁྱེད་རང་གིས་ཕུན་རྣམ་ལ་གཅིག་གསུངས་གནང་དང་། ,བུད་མེད་,213.499,ཁྱེད་རང་ གིས་ ཕུན་རྣམ་ ལ་ གཅིག་ གསུངས་ གནང་ དང་ །,khyed rang  gis  phun rnam  la  gcig  gsungs  gnang  dang  /,1304,1312,N,pers,d,2,agent,p,R,ཁྱེད་རང་ གིས་ ཕུན་རྣམ་ ལ་ གཅིག་ གསུངས་ གནང་ དང་ །,Nrrt8jbzQEm,50jJ8RkBK16,གསུངས་ གནང་ དང་,གསུངས,གནང་ དང,Imp,None,Neutral,NA,1309,0,0,0.6931471805599453,0,15,17,20,17,2.772588722239781,17,2.995732273553991,17,0,0,1,1,3,3,0,0,0,A,NA,1,0,1,1.3862943611198906,1,FALSE,Base
46yfoRiD1Tq,lhasa-reminisce-11421,fUh47gG0JD6,yjWOeYp7SY0,nAUyA2HIB0J,153,R,11,2,27,,,,,phun rnam  la ,ཕུན་རྣམ་ ལ་,3,4,1306,1307,72,phun rnam,NA,8,person,refexpr,249,249,7HcdlMkkWJi,,ཕུན་རྣམ་ ལ,ཕུན་རྣམ,ལ,,,FALSE,3,rv4Vg7oMxm2,lhasa-reminisce-11421,212.82520436547338,213.92030315823234,NA,NA,211.067,འ་ལྟ་ང་རྣམ་ཚོ་ཉིན་མ་གཅིག་འཛོམས་དུས་ཁྱེད་རང་གིས་ཕུན་རྣམ་ལ་གཅིག་གསུངས་གནང་དང་། ,213.92030315823234,212.82520436547338,"On our next gathering, you tell Pünnam.",250,117,ཁྱེད་རང་གིས་ཕུན་རྣམ་ལ་གཅིག་གསུངས་གནང་དང་། ,བུད་མེད་,213.499,ཁྱེད་རང་ གིས་ ཕུན་རྣམ་ ལ་ གཅིག་ གསུངས་ གནང་ དང་ །,khyed rang  gis  phun rnam  la  gcig  gsungs  gnang  dang  /,1304,1312,N,nonPron,d,2,NA,l,R,ཁྱེད་རང་ གིས་ ཕུན་རྣམ་ ལ་ གཅིག་ གསུངས་ གནང་ དང་ །,Nrrt8jbzQEm,50jJ8RkBK16,གསུངས་ གནང་ དང་,གསུངས,གནང་ དང,Imp,None,Neutral,NA,1309,0,0,0,0,4,2,0,2,1.6094379124341003,2,0,2,5,1,0,2,3,2,0,0,0,R,NA,1,0,0,1.3862943611198906,0,FALSE,R
AbGGy6diUO2,lhasa-reminisce-11421,38tOnmNVKOg,,eCd59LHcZ6E,N/A,P,5,1,N/A,,,,,gcig ,གཅིག་,5,5,1308,1308,279,gsung ya (skyes pa > phun nam),NA,2,abstract,refexpr,249,249,mlRloVJYeVz,,གཅིག,གཅིག,NA,,,FALSE,3,rv4Vg7oMxm2,lhasa-reminisce-11421,212.82520436547338,213.92030315823234,NA,NA,211.067,འ་ལྟ་ང་རྣམ་ཚོ་ཉིན་མ་གཅིག་འཛོམས་དུས་ཁྱེད་རང་གིས་ཕུན་རྣམ་ལ་གཅིག་གསུངས་གནང་དང་། ,213.92030315823234,212.82520436547338,"On our next gathering, you tell Pünnam.",250,117,ཁྱེད་རང་གིས་ཕུན་རྣམ་ལ་གཅིག་གསུངས་གནང་དང་། ,བུད་མེད་,213.499,ཁྱེད་རང་ གིས་ ཕུན་རྣམ་ ལ་ གཅིག་ གསུངས་ གནང་ དང་ །,khyed rang  gis  phun rnam  la  gcig  gsungs  gnang  dang  /,1304,1312,N,nonPron,i,1,theme,l,R,ཁྱེད་རང་ གིས་ ཕུན་རྣམ་ ལ་ གཅིག་ གསུངས་ གནང་ དང་ །,Nrrt8jbzQEm,50jJ8RkBK16,གསུངས་ གནང་ དང་,གསུངས,གནང་ དང,Imp,None,Neutral,NA,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,P,NA,0,0,0,0.6931471805599453,0,FALSE,P
